Name,Age,City,Join_Date,Salary,Gender
Dustin Gibson,56.0,LA,2021-10-24,10.0,female
Nancy Martin,62.0,san francisco,2021-11-10,9999999.0,Male
Briana Kirby,54.0,San Francisco,2020-05-04,,Mmale
Benjamin Perez,51.0,new york,2022-02-07,,Mmale
Javier Ramirez,36.0,LA,08/12/2020,9999999.0,
Catherine Williamson,59.0,san francisco,2024-05-14,,femlae
Gina Barker,62.0,Los Angele,2024-08-18,10.0,femlae
Jessica Bates,41.0,LA,2020-09-20,264962.1030128903,male
Nicole Nolan,26.0,SF,25/06/2023,9999999.0,female
Oscar Compton,58.0,new york,2022-12-18,9999999.0,Femle
,52.0,SF,2023-11-11,,male
Jillian Roberts,67.0,Los Angeles,2023-12-14,10.0,
Karen Howard,57.0,Los Angele,2021-10-01,,femlae
Victor Smith,24.0,Los Angele,2024-02-03,2000000.0,Mmale
Jennifer Bentley MD,,SF,2020-05-30,2000000.0,femlae
Todd Ortiz,18.0,san francisco,2022-02-27,134931.38106707542,female
Gloria Porter,60.0,LA,2021-12-26,,Female
Jose Barron,48.0,LA,2023-12-02,2000000.0,Female
Eric Vincent,47.0,SF,2022-04-22,10.0,femlae
Mary Carroll,,New York,2023-01-12,2000000.0,male
Jose Hall,66.0,San Francisco,06/09/2022,10.0,male
Daniel Donaldson,56.0,New York,22/10/2024,10.0,
Dr. Michael Dunlap DDS,62.0,New York,2020-09-24,,Mmale
Zachary Walters,37.0,san francisco,2023-03-22,2000000.0,Femle
Kayla Anderson,47.0,Los Angeles,2024-09-06,2000000.0,Mmale
Margaret Mercado,70.0,san francisco,,,
Katherine Martin,23.0,New York,2022-09-22,,
,69.0,LA,2020-06-25,9999999.0,male
Margaret Marks,53.0,SF,14/02/2024,2000000.0,female
Susan Ramirez,38.0,new york,16/05/2024,10.0,male
Kenneth Gordon,42.0,SF,,10.0,Mmale
Mandy Morrison,47.0,New York,2022-07-23,9999999.0,Male
Lori Preston,51.0,Los Angeles,2023-01-05,9999999.0,femlae
Christopher Boyer,46.0,san francisco,2022-01-03,,Male
Kim Murray,18.0,Los Angele,,,Mmale
Tanya Hutchinson,18.0,New York,2022-08-06,10.0,Femle
Felicia Chavez,20.0,San Francisco,2023-09-05,2000000.0,Femle
,36.0,Los Angele,2023-05-23,,
David Escobar,26.0,new york,2023-05-29,,Female
Kenneth Owen,32.0,LA,,275284.54835006146,Female
Sandra Howard,46.0,New York,2019-11-25,10.0,Female
Jacob Harding,59.0,Los Angele,2021-09-12,2000000.0,Male
Kathryn Gonzales,32.0,new york,2020-12-26,264233.35028886516,Female
Sharon Nguyen,,SF,2023-12-25,2000000.0,Female
,67.0,New York,2024-09-06,9999999.0,female
Christopher Frost,45.0,San Francisco,17/04/2021,2000000.0,female
Steven Glenn,70.0,New York,2022-09-23,9999999.0,male
Kevin Clark,60.0,Los Angeles,2020-12-07,2000000.0,
Lindsey Sims DVM,47.0,san francisco,25/01/2021,2000000.0,Mmale
Paul Wang,21.0,new york,2021-09-23,9999999.0,Male
,63.0,Los Angele,2023-09-30,10.0,Femle
Ian Brooks,37.0,san francisco,,10.0,female
Danielle Johnson,,san francisco,2022-08-12,,Male
Mark Lawrence,41.0,LA,2024-01-03,9999999.0,male
Monica Lopez,25.0,san francisco,,2000000.0,femlae
Anita Smith,23.0,New York,2022-08-27,2000000.0,Mmale
Angel Salazar,63.0,Los Angele,2021-01-24,,Femle
Scott Walker,39.0,san francisco,20/09/2023,9999999.0,Female
John Cannon,68.0,new york,2020-03-03,,femlae
William Jennings,26.0,New York,,10.0,Male
,55.0,LA,2022-01-31,,male
Dr. Jennifer Peters,25.0,Los Angele,2021-10-06,2000000.0,Femle
Brent Mcconnell,42.0,New York,2020-10-09,,Mmale
Bobby Harris,70.0,LA,2021-10-01,2000000.0,Female
Susan Stephenson,67.0,San Francisco,2024-04-21,9999999.0,Female
,36.0,SF,2023-10-12,2000000.0,Male
Amy Curry,24.0,San Francisco,2023-09-14,,male
,46.0,SF,2022-03-16,249258.36579717405,Mmale
Michelle Lynch,70.0,san francisco,2021-12-26,9999999.0,female
,,LA,2022-10-03,,femlae
,48.0,san francisco,2020-12-08,10.0,Mmale
Lisa Tate,56.0,Los Angele,2021-11-17,10.0,Female
Ian Maldonado,36.0,san francisco,2020-09-10,175118.0442794814,
Sara Huffman,20.0,Los Angeles,2023-05-22,2000000.0,male
Victoria Farrell DDS,50.0,New York,2022-01-21,2000000.0,Male
Susan Cole,45.0,Los Angeles,31/03/2024,2000000.0,male
Brandi Hill MD,47.0,san francisco,2022-09-07,9999999.0,male
Phillip Patterson,,san francisco,2020-08-13,2000000.0,femlae
,28.0,Los Angele,2023-12-24,9999999.0,femlae
Carolyn Thomas,46.0,san francisco,2024-09-03,88408.3334400894,Mmale
Kyle Doyle,39.0,new york,2022-06-05,,
Brenda Warner,67.0,New York,,250033.94793022427,male
,25.0,Los Angeles,,9999999.0,Female
Bruce Thompson,53.0,San Francisco,2020-12-21,79978.3543567819,Mmale
Larry Smith,23.0,SF,,10.0,
Paul Hardin,39.0,SF,2023-09-27,,
Luke Singh,68.0,Los Angeles,2021-07-04,2000000.0,Femle
Kenneth Wood,18.0,new york,2020-04-13,9999999.0,male
Cynthia Sullivan,21.0,Los Angeles,2022-01-29,,Mmale
Shannon Turner,21.0,new york,15/03/2020,9999999.0,female
Richard Browning,64.0,New York,27/07/2021,73379.46778224953,female
Evelyn Burnett,53.0,LA,2021-04-10,2000000.0,femlae
Joseph Osborn,29.0,SF,2020-03-11,9999999.0,Female
Theodore White,19.0,Los Angeles,30/01/2021,2000000.0,Male
Jacob Frederick,26.0,San Francisco,2024-04-12,2000000.0,Male
Amanda Villarreal,53.0,LA,2023-12-03,2000000.0,Mmale
Emily Harris,56.0,new york,2022-12-26,,male
Mark Roth,60.0,SF,2022-11-26,2000000.0,Female
Stacy Schmidt,49.0,Los Angele,2021-06-14,,Female
Matthew Ochoa,19.0,Los Angele,2022-07-08,2000000.0,female
Ricky Hill,21.0,New York,05/04/2020,,Femle
Brandon Dyer,,SF,2021-04-01,271071.7105723263,Femle
Kevin Wilson,46.0,Los Angeles,2022-07-01,10.0,femlae
Dr. John Warner,46.0,Los Angeles,2023-12-08,2000000.0,Mmale
Jonathan Martinez,22.0,new york,2020-08-28,2000000.0,male
James Mcdowell,46.0,new york,2023-05-13,10.0,Female
Brandon Morales,20.0,San Francisco,06/06/2020,10.0,
,28.0,New York,2021-10-08,2000000.0,
Teresa Gross,,Los Angele,28/01/2023,9999999.0,
Alec Harris,35.0,Los Angeles,2022-07-19,2000000.0,Mmale
Kristin Manning,61.0,Los Angele,2019-12-06,2000000.0,Male
,27.0,new york,,10.0,Male
Ian Butler,44.0,new york,,2000000.0,Mmale
Denise Edwards,63.0,LA,,56690.54583389259,femlae
Ian Mcmillan,31.0,San Francisco,2020-02-06,2000000.0,femlae
Sarah Vazquez,32.0,San Francisco,2023-09-02,,Female
Charles Daniels,54.0,new york,04/05/2024,2000000.0,female
Matthew Ross,38.0,new york,2021-09-15,10.0,male
Shelley Martinez,50.0,Los Angeles,2020-12-18,2000000.0,Mmale
Fred Stewart,62.0,Los Angele,2021-11-16,2000000.0,Femle
Yvette Reyes,20.0,Los Angele,11/11/2020,2000000.0,male
Dr. Veronica Grimes,60.0,SF,2022-02-24,10.0,Femle
Heather Guzman,28.0,LA,,53113.012144648405,
Robin Reynolds,68.0,Los Angele,2020-09-28,10.0,
Kathryn Stanley,20.0,Los Angeles,2023-10-12,9999999.0,male
Amy Green,50.0,LA,2024-03-04,9999999.0,male
John Willis,45.0,SF,2022-01-09,,Male
Amanda Baldwin,61.0,SF,2021-09-06,,female
Joseph Powell,66.0,New York,2023-02-01,,Male
Jennifer Jackson,29.0,san francisco,04/01/2020,10.0,Femle
Pamela Phillips,,Los Angele,2021-12-29,9999999.0,Male
Caleb Lynch,54.0,LA,2024-09-10,10.0,female
Karen Barnett,,LA,2022-09-06,2000000.0,Male
Erin Cole,44.0,SF,,120490.45003984614,Femle
Kristen Robertson,55.0,LA,2021-12-10,10.0,Femle
James Sims,44.0,San Francisco,2021-02-02,,Female
Dustin Dixon,,LA,2022-10-02,10.0,male
,62.0,san francisco,2022-04-04,10.0,Femle
Stephen Hawkins,28.0,LA,,248943.545776167,femlae
Tammy Austin,31.0,San Francisco,29/06/2021,10.0,
Richard Evans,68.0,san francisco,02/05/2024,10.0,Female
Candace Beltran,60.0,SF,2020-08-27,,Femle
Donald Stafford,31.0,new york,2022-05-23,,Male
Jennifer Sims,40.0,Los Angele,2021-09-01,72065.82782226568,Femle
Jillian Ali,29.0,San Francisco,,,male
Ryan Mack,32.0,Los Angeles,2020-03-01,2000000.0,Female
Lauren Simmons,37.0,Los Angeles,2022-02-15,2000000.0,femlae
John Marsh,19.0,san francisco,2024-01-06,10.0,Femle
Lisa Mason,47.0,New York,,,femlae
James Ware,39.0,SF,2023-12-25,2000000.0,Femle
Dorothy Mercado,27.0,san francisco,2022-04-12,9999999.0,Male
Darrell Smith,29.0,LA,2021-06-13,89863.41361670637,female
,25.0,New York,,9999999.0,Mmale
Michael Hooper,53.0,new york,2019-12-26,9999999.0,female
Shannon Villarreal,,SF,2021-03-25,2000000.0,Female
Natalie Farmer,65.0,New York,29/03/2021,,Male
Hannah Jones,25.0,New York,2020-04-24,2000000.0,Femle
Holly Frazier,30.0,San Francisco,2023-04-19,2000000.0,Mmale
Michael Vargas,,san francisco,31/08/2022,,Mmale
,,San Francisco,2024-05-22,294510.38072464,female
Deborah Schroeder,63.0,Los Angele,06/09/2023,9999999.0,female
Amanda Parsons,35.0,new york,2019-12-27,9999999.0,female
Norma Cole,64.0,Los Angeles,18/08/2024,9999999.0,femlae
Rebecca Green,28.0,New York,,10.0,Mmale
Jamie Mcintyre,39.0,SF,2022-06-02,9999999.0,female
Kimberly Lynch,36.0,san francisco,2022-08-27,9999999.0,female
Evan Dickerson,34.0,LA,2021-04-08,9999999.0,Mmale
Marco James,48.0,SF,2021-01-04,,Male
Zachary Kelley,56.0,LA,,2000000.0,Femle
Donna Brown,37.0,san francisco,2023-06-10,,Male
Matthew Cole,64.0,LA,2023-02-03,9999999.0,Mmale
Nathan Ryan,56.0,Los Angeles,2020-10-30,9999999.0,Femle
,38.0,San Francisco,11/06/2021,120858.16525220487,
Mary Kelly,25.0,San Francisco,2021-10-28,167458.45334531856,Male
Dawn Wolf,60.0,San Francisco,2020-09-25,2000000.0,Femle
Misty Christensen,46.0,Los Angeles,,9999999.0,Female
Danielle Odonnell,24.0,Los Angeles,07/01/2024,9999999.0,male
Joshua Schultz,,SF,2021-02-06,251068.44473963164,Femle
Daniel Carson,24.0,san francisco,2023-02-12,10.0,Femle
Eric Walsh,70.0,new york,2022-08-04,10.0,femlae
Amanda Huff,,SF,2020-07-23,,Femle
Michael Bates,,San Francisco,2023-03-25,,Mmale
David Higgins,22.0,LA,2021-07-28,,Mmale
Sheila Pacheco,66.0,new york,2020-01-05,,Female
Dr. Kristen Wells,28.0,San Francisco,2021-07-15,,
Elizabeth Martin,33.0,Los Angele,2023-04-05,,Femle
,,SF,2023-05-15,9999999.0,male
Alice Houston,18.0,LA,2021-06-14,,Mmale
Renee Howard,31.0,New York,2023-03-09,10.0,male
Janice Rogers,58.0,LA,14/11/2021,2000000.0,
,56.0,Los Angele,2020-04-10,,
Tara Hunt,57.0,Los Angele,,9999999.0,Femle
Matthew Sanchez,57.0,LA,2020-12-11,136238.43475447816,Male
Garrett Higgins,,Los Angele,25/11/2023,9999999.0,Male
Tina Burke,34.0,new york,,9999999.0,Mmale
Steven Perez,43.0,new york,2024-02-26,10.0,
William Jensen,45.0,Los Angele,2021-06-17,210838.76476108262,male
Christopher Nelson,35.0,New York,2023-01-13,172410.08666392526,Mmale
Tamara Spence,47.0,New York,2024-09-17,2000000.0,femlae
Kim Allen,61.0,san francisco,2020-09-17,,male
Mary Preston,,SF,2023-11-25,10.0,Female
Paula Johnston,60.0,LA,2020-01-11,10.0,Femle
James Flores,54.0,LA,2022-09-17,185599.8947391096,
Michelle Reyes,,Los Angele,2024-01-19,9999999.0,Mmale
Lonnie Jones,67.0,New York,2020-11-06,,Femle
Karl Davis,45.0,Los Angeles,2024-09-27,10.0,Femle
Katrina Kerr,24.0,LA,2023-05-14,9999999.0,femlae
Ann Walsh,18.0,San Francisco,2020-02-13,9999999.0,male
Alyssa Brown,,SF,2023-05-15,,Male
Jordan Gonzalez,,New York,2022-02-28,2000000.0,Male
Stephanie Nunez,50.0,New York,2020-10-09,84100.68754766801,Mmale
Hannah Hines,70.0,Los Angele,2021-08-08,,femlae
James Lucero,70.0,San Francisco,03/08/2020,9999999.0,Mmale
Deanna Jones,53.0,san francisco,2019-12-02,170004.6174624011,
Jacob Sanchez,65.0,san francisco,2021-10-28,2000000.0,female
Joseph Acosta,29.0,San Francisco,2020-11-30,78403.70062984643,Mmale
Sara Grant,23.0,LA,2022-12-22,9999999.0,
Jessica Hess,43.0,San Francisco,2023-11-03,2000000.0,male
Jacqueline Gould,59.0,New York,2019-11-10,9999999.0,Mmale
Kenneth Montgomery,40.0,SF,18/09/2023,2000000.0,Male
Christopher Rogers,,san francisco,2020-03-27,9999999.0,Male
Trevor Cook,52.0,new york,2024-07-20,2000000.0,
Courtney Henderson,31.0,New York,2024-09-01,10.0,
,65.0,LA,2023-06-14,2000000.0,femlae
Jacob Armstrong,32.0,new york,2023-01-14,10.0,Femle
Gail Richardson,55.0,new york,10/02/2022,2000000.0,female
,51.0,SF,2020-10-24,10.0,
Pamela Valdez,70.0,San Francisco,13/01/2021,,Femle
Holly Peters,,new york,2021-12-14,,Mmale
Rachel Mcdonald,41.0,Los Angeles,27/08/2020,,femlae
,61.0,New York,2020-03-20,241604.600230251,female
Patricia Potter,37.0,Los Angele,17/02/2023,,Mmale
Jeremy Wilson,40.0,Los Angeles,2022-09-24,10.0,male
Jennifer Williams,,New York,2023-03-29,271994.4237819129,Femle
Leslie Williamson,38.0,LA,,9999999.0,Female
Wayne Snyder,,Los Angeles,2020-05-23,2000000.0,femlae
,59.0,SF,2020-11-21,265501.7116358155,Female
Jessica Oneill,48.0,san francisco,2020-12-09,9999999.0,femlae
Nancy Huber,32.0,LA,2019-10-23,10.0,femlae
Sandra Henderson,39.0,san francisco,19/04/2023,10.0,Mmale
Stacey Jones,31.0,LA,2023-02-18,2000000.0,femlae
,35.0,Los Angele,2020-09-22,10.0,
Mark Brown,39.0,Los Angele,2024-02-06,10.0,Femle
Joel Jordan,35.0,Los Angeles,05/01/2020,10.0,female
Michael Hanson,56.0,LA,2021-02-03,9999999.0,
Christopher Martinez,66.0,San Francisco,14/12/2022,10.0,female
Matthew Jones,70.0,New York,2024-03-18,,male
Jesus Harrington,69.0,SF,2020-07-19,,male
Marcus Torres,,SF,18/02/2022,9999999.0,Female
Matthew Austin,,San Francisco,2022-04-16,9999999.0,Female
Eric Whitehead,60.0,san francisco,2022-04-09,173820.88190174196,Femle
Robert Johnson,67.0,Los Angele,2020-10-16,9999999.0,Femle
Seth Anderson,50.0,san francisco,20/04/2024,10.0,Female
Allison Berg,39.0,new york,17/07/2020,10.0,Male
,47.0,san francisco,2023-05-18,10.0,femlae
Miss Gwendolyn Terry,31.0,SF,2022-09-21,2000000.0,Male
Pamela Schultz,69.0,Los Angeles,2020-01-05,10.0,Femle
,,Los Angele,2021-07-28,9999999.0,Female
Walter Norris Jr.,40.0,san francisco,2023-09-22,9999999.0,male
Justin Rollins,51.0,SF,,,male
Peggy Rivera,32.0,Los Angeles,2022-04-22,2000000.0,
Mr. Aaron Carroll,47.0,new york,2023-10-23,161007.2158212521,Male
Kristin Reed,36.0,san francisco,2022-03-13,2000000.0,Mmale
Timothy Nelson,38.0,Los Angele,2021-02-01,132132.37275576423,
Kristen Rice,49.0,SF,2022-02-21,263006.4531436127,Femle
Ricky Washington,39.0,SF,2020-08-30,,Female
Carol Brown,51.0,Los Angeles,2021-07-27,10.0,Female
Christopher Carter,47.0,new york,2020-10-29,10.0,Male
Kimberly Savage,,New York,24/12/2020,9999999.0,femlae
Brandy Lane,,LA,2023-08-11,10.0,
Jonathan Gaines,56.0,Los Angeles,2020-04-19,,Mmale
Jason Campbell,46.0,san francisco,2024-10-19,,Mmale
,,San Francisco,,10.0,
Justin Austin,29.0,San Francisco,2021-07-16,9999999.0,male
Melissa Reynolds,25.0,LA,2022-06-12,,femlae
Robert Martin,36.0,new york,2022-11-26,,Femle
Kirsten Underwood,62.0,New York,2022-09-03,2000000.0,Female
Daniel Tanner,59.0,Los Angele,13/08/2021,10.0,male
David Medina,54.0,New York,2021-12-10,9999999.0,female
Kayla Kennedy,55.0,Los Angeles,23/12/2020,,female
Casey Lawson MD,49.0,san francisco,2020-03-03,9999999.0,male
Julie Lee,58.0,LA,2024-04-09,9999999.0,Mmale
Mr. Michael Hoffman PhD,24.0,LA,10/10/2023,,femlae
,19.0,Los Angele,2021-11-11,2000000.0,Femle
Sara Anderson,22.0,SF,23/04/2022,9999999.0,Male
Daniel Mcknight,35.0,Los Angele,2020-10-30,149303.27848795586,Femle
,49.0,San Francisco,14/07/2022,2000000.0,Mmale
Julie Andrews,59.0,san francisco,2020-07-01,2000000.0,female
Shannon Gregory,39.0,SF,2020-10-16,9999999.0,femlae
Kathryn Mitchell,27.0,Los Angeles,2020-05-15,9999999.0,femlae
Brandon Lopez,31.0,San Francisco,2021-12-30,10.0,female
David Porter,59.0,LA,2021-03-24,2000000.0,male
Lucas Thomas,25.0,New York,2022-11-01,,
Carol Ball,31.0,Los Angele,2022-11-25,,
Travis Walker,65.0,san francisco,2021-04-04,2000000.0,Mmale
Richard Dunn,62.0,new york,11/04/2021,2000000.0,female
,44.0,Los Angeles,13/09/2020,97962.84146571836,male
Justin Drake,25.0,New York,2023-11-15,189014.69649682188,femlae
Diana Wells,41.0,SF,2021-12-09,,
Jasmin Clark,59.0,San Francisco,,181108.23144330893,Female
Jacqueline Phillips,53.0,LA,2024-08-20,9999999.0,Femle
Brad Ferguson,21.0,Los Angeles,27/05/2021,10.0,Mmale
Jennifer Alvarado,,San Francisco,10/03/2022,9999999.0,female
,49.0,New York,2023-05-10,2000000.0,femlae
Krista Peters,43.0,Los Angele,2023-01-29,9999999.0,Femle
Jessica Garza,52.0,LA,2022-07-04,,Femle
Brandon Sanchez,32.0,san francisco,2020-08-31,,female
Alexandra Figueroa,61.0,Los Angeles,2022-11-09,137675.7891496469,
Judy Hoffman,37.0,SF,09/04/2020,50019.486433631035,Male
Jesus Martin,63.0,new york,2021-03-03,2000000.0,Male
Richard Stephens,42.0,New York,2022-09-14,10.0,
,49.0,San Francisco,,9999999.0,Male
Taylor Bowen,65.0,san francisco,2023-05-01,10.0,
Gabriela Becker,57.0,LA,2022-05-01,,Mmale
Crystal Page,,san francisco,08/08/2021,2000000.0,Femle
Alicia Fernandez,18.0,New York,2021-11-15,9999999.0,femlae
Sherry Kim,68.0,Los Angele,2022-11-17,,Mmale
David Ross,70.0,new york,2023-04-18,2000000.0,Male
Taylor Walter,65.0,New York,2020-08-27,,
Debra Walker,62.0,LA,,,femlae
April Clark,54.0,LA,2024-03-08,10.0,Femle
Dustin Rodgers,55.0,new york,2022-11-07,2000000.0,male
Todd Mclaughlin,37.0,new york,13/04/2023,9999999.0,female
Jeremiah Kelley,69.0,New York,12/07/2020,2000000.0,femlae
Alexis Gardner,20.0,New York,07/08/2022,9999999.0,femlae
Whitney Freeman,54.0,SF,2022-11-09,9999999.0,
Margaret Martin,34.0,SF,2021-08-12,9999999.0,Mmale
Gregory Boyd,,San Francisco,2022-03-28,9999999.0,
Anthony Hester,,New York,2020-12-28,,Female
,22.0,New York,2022-11-02,2000000.0,Female
Russell Thomas,29.0,Los Angele,2022-02-20,10.0,Male
Mrs. Rhonda Ruiz,52.0,San Francisco,2023-05-05,,Femle
Thomas Mejia,68.0,Los Angeles,2020-02-15,2000000.0,Female
Taylor Robertson,48.0,LA,2023-08-09,9999999.0,Mmale
Vanessa Cameron,26.0,LA,2024-01-16,62897.72852932383,femlae
Susan Moss,50.0,New York,2024-09-27,,Male
Ryan Butler,50.0,New York,2020-11-02,9999999.0,female
Wendy Adams,19.0,new york,2023-11-07,,Mmale
Richard Abbott,49.0,Los Angele,23/05/2020,,femlae
Victoria Hansen,69.0,Los Angeles,2020-09-12,,Female
,20.0,Los Angele,2021-09-19,9999999.0,
Bailey Hansen,63.0,New York,,,
Ashley Paul,54.0,LA,,9999999.0,
Jorge Hill,30.0,san francisco,23/05/2023,2000000.0,Male
Ann Bell,48.0,SF,2020-06-17,,
Sabrina Hart,42.0,San Francisco,2020-09-11,,Female
,26.0,Los Angele,2024-05-31,,
Deborah Francis,,Los Angele,2023-04-11,2000000.0,femlae
Jessica Torres,51.0,new york,2021-08-06,,female
Marisa Wallace,56.0,Los Angeles,2024-03-08,2000000.0,male
Amanda Townsend,61.0,New York,25/02/2021,,Mmale
Joseph Mooney,65.0,New York,2022-04-04,9999999.0,male
Jason Hansen,70.0,san francisco,2020-06-09,2000000.0,Male
Amanda Tanner,48.0,new york,2023-09-24,2000000.0,female
Joseph Savage,33.0,Los Angele,2020-10-03,9999999.0,Female
Robert Mata,27.0,new york,2022-12-30,,Female
Emily Hopkins,45.0,Los Angele,,10.0,
,39.0,san francisco,2024-03-31,9999999.0,Male
Kimberly West,47.0,Los Angeles,2024-01-11,,femlae
Katherine Jenkins,44.0,new york,2020-07-02,,female
Joseph Davis,,Los Angeles,2021-04-25,9999999.0,Femle
Paul Gordon,70.0,LA,2020-04-13,,Female
David Roberts,30.0,Los Angeles,2022-12-22,9999999.0,femlae
Mr. Eric Peterson Jr.,40.0,Los Angele,2020-01-21,2000000.0,Femle
Charles Williamson,36.0,SF,2021-06-26,2000000.0,Female
Antonio Braun,40.0,LA,2023-06-03,205505.19449036306,Female
Lynn Cisneros MD,67.0,San Francisco,2024-01-25,9999999.0,Female
Jasmine Morrison,63.0,Los Angeles,2020-07-20,,Female
Debbie Jenkins,49.0,new york,2022-09-21,2000000.0,
Joe Franklin II,68.0,Los Angeles,2022-03-01,2000000.0,Mmale
Taylor Roberts,19.0,san francisco,2021-05-24,2000000.0,Male
Erica Wilson,65.0,SF,2022-09-11,9999999.0,
Clayton Nielsen,35.0,San Francisco,2020-07-08,2000000.0,male
,24.0,new york,2024-10-04,104559.59797208931,Female
Denise Patterson,47.0,SF,2022-12-24,10.0,female
Samantha Spencer,53.0,New York,2021-12-27,,Male
Paul Leon,23.0,LA,2020-03-26,2000000.0,male
Richard Ramirez,22.0,new york,2023-01-27,10.0,Femle
William Berry,57.0,san francisco,02/07/2022,2000000.0,Female
Andrew Lewis,23.0,Los Angeles,27/10/2023,,Female
Chad Young,,LA,2023-07-28,2000000.0,female
Vincent Brown,,LA,2023-05-23,9999999.0,male
,,SF,2021-08-23,278262.73890459025,femlae
,39.0,San Francisco,2022-10-27,9999999.0,Female
Jason Travis,44.0,SF,,,Femle
Zachary Rich,38.0,SF,2024-05-14,10.0,Femle
George Romero,68.0,san francisco,27/12/2021,9999999.0,male
Kirk Glass,58.0,LA,2024-03-01,,Femle
Donna West,37.0,San Francisco,2019-12-09,9999999.0,
Robert Wilson,33.0,san francisco,17/07/2022,9999999.0,
Jacob Soto,63.0,LA,2023-06-19,,male
Jamie Miller,,san francisco,21/11/2022,10.0,
Mr. Greg Boyd,46.0,New York,2023-12-10,10.0,femlae
Gregory Zavala,,New York,2020-09-22,,
Michele Allen,64.0,New York,2021-09-15,197583.47715054048,female
Amy Ellis,52.0,SF,2022-09-23,9999999.0,Femle
Kristen Gilbert,54.0,San Francisco,2024-02-15,10.0,Female
Rhonda Shepherd,,LA,23/09/2024,2000000.0,male
Katrina Hall,20.0,Los Angeles,2020-02-08,10.0,male
Michelle Allen,58.0,new york,,10.0,
Nicholas Smith,54.0,san francisco,2022-08-19,,Mmale
Kenneth Lawrence MD,67.0,Los Angeles,05/01/2020,9999999.0,Female
Amy Johnson,40.0,Los Angele,2020-01-05,2000000.0,Male
Philip Wilson,63.0,New York,2023-04-05,187534.28471792483,femlae
Michael Harmon,24.0,san francisco,,9999999.0,Femle
Jason Hanna,62.0,Los Angele,2023-08-24,2000000.0,male
Rachel Adams,56.0,San Francisco,2022-02-16,9999999.0,
Ryan Rodriguez,22.0,San Francisco,2023-03-18,9999999.0,Femle
Brandon Scott,70.0,SF,30/08/2022,2000000.0,
Barbara Oliver,63.0,SF,2022-09-14,10.0,femlae
Christopher Hughes,,Los Angele,10/04/2021,9999999.0,Female
,,Los Angele,2021-08-05,10.0,
Kathryn Ramirez,,San Francisco,14/08/2020,95962.67946359875,
Crystal Rubio,70.0,new york,2021-03-04,226521.74474604533,
Rebecca Ochoa,68.0,new york,2022-01-27,10.0,Male
Christina Jones,23.0,new york,2023-02-18,197404.62166642133,female
Malik Thomas,48.0,new york,2023-05-05,,
Mark Hall,68.0,San Francisco,2024-05-18,145224.61018244934,Mmale
Kimberly Moore,67.0,San Francisco,15/07/2023,2000000.0,Female
Michele Brady,45.0,Los Angeles,2023-03-04,10.0,Femle
Rebecca Adkins,55.0,san francisco,2022-04-27,,female
,23.0,LA,2021-05-27,,Male
,50.0,Los Angeles,2020-08-10,10.0,female
Lisa Brown,30.0,San Francisco,2024-07-15,,Mmale
Shannon Clark,44.0,New York,2022-12-13,10.0,Femle
Bobby Jones,35.0,san francisco,2023-03-26,10.0,Male
Mark Ortega,19.0,new york,2021-11-12,10.0,Mmale
Jeffrey Thompson,53.0,Los Angeles,2020-08-06,2000000.0,Male
Rickey Hickman,48.0,New York,2022-08-29,,Female
